Price,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,ATR
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,
Date,,,,,,,,,
2018-09-17,11377.75,11464.9501953125,11366.900390625,11464.9501953125,201400,42.44832202962239,30.83121726808895,73.78665942335358,161.45368303571428
2018-09-18,11278.900390625,11411.4501953125,11268.9501953125,11381.5498046875,240900,30.31903339966607,18.378709349764904,62.70506940863585,164.42864118303572
2018-09-19,11234.349609375,11332.0498046875,11210.900390625,11326.650390625,250600,27.561445030807647,4.03358653298892,50.970772833506466,171.30712890625
2018-09-21,11143.099609375,11346.7998046875,10866.4501953125,11271.2998046875,719000,27.409989111691118,-11.666867959875162,38.44324467483014,198.09995814732142
2018-09-24,10967.400390625,11170.150390625,10943.599609375,11164.400390625,0,25.057341197268954,-32.36242667055376,24.282110405753365,215.25348772321428
2018-09-25,11067.4501953125,11080.599609375,10882.849609375,10969.9501953125,405000,15.820782103825138,-63.71978965489507,6.681730393623678,222.19287109375
2018-09-26,11053.7998046875,11145.5498046875,10993.0498046875,11145.5498046875,340500,30.571024984698028,-73.55342669071979,-9.365301023245017,216.52497209821428
2018-09-27,10977.5498046875,11089.4501953125,10953.349609375,11079.7998046875,405700,31.054303588059923,-85.66464172800988,-24.62516916419799,215.61781529017858
2018-09-28,10930.4501953125,11034.099609375,10850.2998046875,11008.099609375,478100,29.245760607492727,-99.89692388496951,-39.6795201083523,222.99637276785714
2018-10-01,11008.2998046875,11035.650390625,10821.5498046875,10930.900390625,387000,24.95110363845079,-116.06748805199095,-54.95711369708003,229.81787109375
2018-10-03,10858.25,10989.0498046875,10843.75,10982.7001953125,386800,27.262880944840703,-123.2818489137353,-68.62206074041109,229.78927176339286
2018-10-04,10599.25,10754.7001953125,10547.25,10754.7001953125,425100,24.690719144301852,-145.71723877505792,-84.04109634734046,239.73214285714286
2018-10-05,10316.4501953125,10540.650390625,10261.900390625,10514.099609375,606400,23.015354459327014,-180.82743724518332,-103.39836452690903,258.74288504464283
2018-10-08,10348.0498046875,10398.349609375,10198.400390625,10310.150390625,456200,15.25703002166216,-222.5441693115772,-127.22752548384267,268.21065848214283
2018-10-09,10301.0498046875,10397.599609375,10279.349609375,10390.2998046875,430500,18.200868981252995,-246.29841730947373,-151.0417038489689,269.65352957589283
2018-10-10,10460.099609375,10482.349609375,10318.25,10331.849609375,0,18.473643982442027,-266.7651694431879,-174.1863969678127,267.3749302455357
2018-10-11,10234.650390625,10335.9501953125,10138.599609375,10169.7998046875,483500,17.356535637029992,-292.68736514190095,-197.88659060263035,269.2821568080357
2018-10-12,10472.5,10492.4501953125,10322.150390625,10331.5498046875,343500,24.98466279995924,-296.7581752746046,-217.6609075370252,258.01792689732144
2018-10-15,10512.5,10526.2998046875,10410.150390625,10524.2001953125,259500,33.70244282498781,-281.1975745563559,-230.36824094089135,248.521484375
2018-10-16,10584.75,10604.900390625,10525.2998046875,10550.150390625,265200,38.31031063913335,-263.7315889025267,-237.04091053321844,234.17501395089286
2018-10-17,10453.0498046875,10710.150390625,10436.4501953125,10688.7001953125,284800,37.01060777874157,-235.98951784365818,-236.83063199530642,241.18219866071428
2018-10-19,10303.5498046875,10380.099609375,10249.599609375,10339.7001953125,357500,31.876284794064674,-239.40539359133982,-237.3455843145131,258.8179408482143
2018-10-22,10245.25,10408.5498046875,10224.0,10405.849609375,297300,35.21177218747333,-234.0765065899086,-236.69176876959222,255.60721261160714
2018-10-23,10146.7998046875,10222.099609375,10102.349609375,10152.599609375,302600,32.40968237754669,-247.4361933370492,-238.84065368308364,261.99288504464283
2018-10-24,10224.75,10290.650390625,10126.7001953125,10278.150390625,351400,34.590235014940745,-245.06795176187916,-240.08611329884278,263.32505580357144
2018-10-25,10124.900390625,10166.599609375,10079.2998046875,10135.0498046875,0,35.924396777608294,-251.8351260240761,-242.43591584388946,246.42508370535714
2018-10-26,10030.0,10128.849609375,10004.5498046875,10122.349609375,364300,40.07348283288991,-255.28024820857172,-245.00478231682592,220.54652622767858
2018-10-29,10250.849609375,10275.2998046875,10020.349609375,10078.099609375,364400,43.602308144631664,-258.60015592339187,-247.7238570381391,216.20731026785714
2018-10-30,10198.400390625,10285.099609375,10175.349609375,10239.400390625,289800,46.01785921373072,-245.3869141082414,-247.25646845215957,222.54659598214286
2018-10-31,10386.599609375,10396.0,10105.099609375,10209.5498046875,375000,46.7231220651749,-234.61947037790014,-244.7290688373077,231.60379464285714
2018-11-01,10380.4501953125,10441.900390625,10341.900390625,10441.7001953125,348500,57.02148413857663,-204.9905933270311,-236.7813737352524,234.10379464285714
2018-11-02,10553.0,10606.9501953125,10457.7001953125,10462.2998046875,421200,53.641954286248996,-177.797736846127,-224.98464635742735,222.86090959821428
2018-11-05,10524.0,10558.7998046875,10477.0,10558.75,301900,51.01685708126751,-146.77257460002147,-209.3422320059462,215.84305245535714
2018-11-06,10530.0,10600.25,10491.4501953125,10552.0,0,50.05505929193867,-121.33095090748793,-191.73997578625455,217.85016741071428
2018-11-07,10598.400390625,10616.4501953125,10582.2998046875,10614.4501953125,31200,47.68482824392615,-95.0335839906038,-172.3986974271244,202.90373883928572
2018-11-09,10585.2001953125,10619.5498046875,10544.849609375,10614.7001953125,296600,60.95789770242148,-73.32728701594351,-152.5844153448882,176.87513950892858
2018-11-12,10482.2001953125,10645.5,10464.0498046875,10607.7998046875,259700,58.44588551166554,-56.03574890028722,-133.27468205596801,176.65373883928572
2018-11-13,10582.5,10596.25,10440.5498046875,10451.900390625,254600,63.626840719926015,-54.28608398958386,-117.47696244269119,166.92159598214286
2018-11-14,10576.2998046875,10651.599609375,10532.7001953125,10634.900390625,384500,65.43500525609521,-37.6983284727703,-101.52123564870702,169.47509765625
2018-11-15,10616.7001953125,10646.5,10557.5,10580.599609375,0,70.88150837973485,-28.604299395807175,-86.93784839812706,161.62862723214286
2018-11-16,10682.2001953125,10695.150390625,10631.150390625,10644.0,342800,73.338960864193,-16.09579189937358,-72.76943709837636,160.48939732142858
2018-11-19,10763.400390625,10774.7001953125,10688.7998046875,10731.25,272100,78.13962568347854,0.8478625995358016,-58.045977158793924,151.61439732142858
2018-11-20,10656.2001953125,10740.849609375,10640.849609375,10740.099609375,295200,74.83376860900361,14.819095076181839,-43.47296271179877,143.97154017857142
2018-11-21,10600.0498046875,10671.2998046875,10562.349609375,10670.9501953125,300900,72.02597949909467,20.08014623578856,-30.76234092228131,135.88936941964286
2018-11-22,10526.75,10646.25,10512.0,10612.650390625,239500,59.78479958413219,19.322522169404692,-20.74536830394411,130.646484375
2018-11-26,10628.599609375,10637.7998046875,10489.75,10568.2998046875,0,55.90660357234588,14.970803898226222,-13.602133863510044,129.41789899553572
2018-11-27,10685.599609375,10695.150390625,10596.349609375,10621.4501953125,0,53.67096742470243,15.630647765274261,-7.755577537753183,131.58579799107142
2018-11-28,10728.849609375,10757.7998046875,10699.849609375,10708.75,424500,58.386382160546724,22.93357939953603,-1.617746150295341,133.55364118303572
2018-11-29,10858.7001953125,10883.0498046875,10782.349609375,10808.7001953125,691300,59.991761940163556,36.36713310487721,5.97922970073917,141.40004185267858
2018-11-30,10876.75,10922.4501953125,10835.099609375,10892.099609375,453900,63.14439739941232,53.130501567267856,15.409484074044908,144.18931361607142
2018-12-03,10883.75,10941.2001953125,10845.349609375,10930.7001953125,409700,64.85418504814976,68.73796802635115,26.07518086450616,138.07505580357142
2018-12-04,10869.5,10890.9501953125,10833.349609375,10877.099609375,322100,71.59245094383039,75.90687115425135,36.0415189224552,133.08224051339286
2018-12-05,10782.900390625,10821.0498046875,10747.9501953125,10820.4501953125,312300,60.80976367953995,76.13945600269835,44.06110633850383,128.04296875
2018-12-06,10601.150390625,10722.650390625,10588.25,10718.150390625,318500,57.58900862068966,67.29332631056786,48.70755033291664,138.27155412946428
2018-12-07,10693.7001953125,10704.5498046875,10599.349609375,10644.7998046875,325800,50.043647921687416,53.744393613051216,49.71491898894356,138.57512555803572
2018-12-10,10488.4501953125,10558.849609375,10474.9501953125,10508.7001953125,381300,38.469517137534396,31.659712334509095,46.103877658056675,141.37151227678572
2018-12-11,10549.150390625,10567.150390625,10333.849609375,10350.0498046875,425500,32.50663319338442,1.3402333076228388,37.15114878796991,150.89299665178572
2018-12-12,10737.599609375,10752.2001953125,10560.7998046875,10591.0,360500,46.893090181559295,-3.2085193900275044,29.079215152370427,166.92159598214286
2018-12-13,10791.5498046875,10838.599609375,10749.5,10810.75,376200,56.83997636992398,10.794121879793238,25.42219649785499,173.25369698660714
2018-12-14,10805.4501953125,10815.75,10752.099609375,10784.5,340100,57.55944222612391,19.547825189425566,24.247322236169108,167.22516741071428
2018-12-17,10888.349609375,10900.349609375,10844.849609375,10853.2001953125,296900,58.01597574453942,31.66372997045437,25.73060378302616,166.43938337053572
2018-12-18,10908.7001953125,10915.400390625,10819.099609375,10850.900390625,286100,55.22400165374202,40.61194753071504,28.70687253256394,163.57875279017858
2018-12-19,10967.2998046875,10985.150390625,10928.0,10930.5498046875,312100,54.545779122365225,53.51364448997083,33.668226924045314,160.71805245535714
2018-12-20,10951.7001953125,10962.5498046875,10880.0498046875,10885.2001953125,318900,49.73508627600673,59.39433686414486,38.813448912065226,158.48590959821428
2018-12-21,10754.0,10963.650390625,10738.650390625,10944.25,377500,50.51222208029722,68.03538411967747,44.65783595358768,167.71086774553572
2018-12-24,10663.5,10782.2998046875,10649.25,10780.900390625,223400,46.642023049190875,60.99936530569721,47.926141824009584,181.82868303571428
2018-12-26,10729.849609375,10747.5,10534.5498046875,10635.4501953125,263700,43.91927113425623,43.18880090735547,46.978673640678764,190.2001953125
2018-12-27,10779.7998046875,10834.2001953125,10764.4501953125,10817.900390625,456100,53.114560350095324,43.29690647879761,46.24232020830254,187.81089564732142
2018-12-28,10859.900390625,10893.599609375,10817.150390625,10820.9501953125,245500,55.75260525298604,43.131481799258836,45.6201525264938,184.78578404017858
2018-12-31,10862.5498046875,10923.5498046875,10853.2001953125,10913.2001953125,180900,63.59938853181972,49.86932306971357,46.46998663513776,179.98221261160714
2019-01-02,10792.5,10895.349609375,10735.0498046875,10868.849609375,309700,68.89431226255451,51.04200868465887,47.38439104504199,176.04289899553572
2019-01-03,10672.25,10814.0498046875,10661.25,10796.7998046875,286200,58.546510448983895,45.631541385861055,47.0338211132058,162.14641462053572
2019-01-04,10727.349609375,10741.0498046875,10628.650390625,10699.7001953125,296600,44.865217316700694,33.126715929414786,44.2524000764476,156.47140066964286
2019-01-07,10771.7998046875,10835.9501953125,10750.150390625,10804.849609375,269400,50.87695081365616,31.339963022031952,41.66991266556447,161.65708705357142
2019-01-08,10802.150390625,10818.4501953125,10733.25,10786.25,277700,46.984626021845706,28.099205289501697,38.95577119035191,159.46784319196428
2019-01-09,10855.150390625,10870.400390625,10749.400390625,10862.400390625,333000,50.485642693007506,31.314606257868945,37.42753820385532,161.23207310267858
2019-01-10,10821.599609375,10859.349609375,10801.7998046875,10859.349609375,254400,46.78525225820277,33.23356627572866,36.58874381822999,155.97140066964286
2019-01-11,10794.9501953125,10850.150390625,10739.400390625,10834.75,260800,47.67863513937356,32.39593287774733,35.75018163013346,158.64634486607142
2019-01-14,10737.599609375,10808.0,10692.349609375,10807.0,298800,43.49741551137341,29.156807761064556,34.431506856319686,152.74637276785714
2019-01-15,10886.7998046875,10896.9501953125,10777.5498046875,10777.5498046875,310700,49.81818952589381,23.93745702920569,32.332696890896884,140.20354352678572
2019-01-16,10890.2998046875,10928.150390625,10876.900390625,10899.650390625,276500,64.7088310290272,29.315648273857732,31.729287167489055,133.3642578125
2019-01-17,10905.2001953125,10930.650390625,10844.650390625,10920.849609375,271700,56.985768699621225,34.88635518036426,32.3607007700641,125.31068638392857
2019-01-18,10906.9501953125,10928.2001953125,10852.2001953125,10914.849609375,323800,56.346271887849724,38.3746713586188,33.563494887775036,125.27859933035714
2019-01-21,10961.849609375,10987.4501953125,10885.75,10919.349609375,288800,50.471544812857296,41.029338776243094,35.05666366546865,125.21435546875
2019-01-22,10922.75,10949.7998046875,10864.150390625,10949.7998046875,300800,56.34257381803157,45.07071100841131,37.059473134057185,118.60714285714286
2019-01-23,10831.5,10944.7998046875,10811.9501953125,10931.0498046875,298900,61.4773095380423,46.22767545232273,38.8931135977103,113.625
2019-01-24,10849.7998046875,10866.599609375,10798.650390625,10844.0498046875,361100,62.557599771639836,39.667147020032644,39.04792028217477,111.07142857142857
2019-01-25,10780.5498046875,10931.7001953125,10756.4501953125,10859.75,463400,55.65632621521769,35.32752183994853,38.303840593729525,113.85714285714286
2019-01-28,10661.5498046875,10804.4501953125,10630.9501953125,10792.4501953125,419700,50.58054157058029,26.156292372332246,35.87433094945007,124.1142578125
2019-01-29,10652.2001953125,10690.349609375,10583.650390625,10653.7001953125,356900,32.509219716525436,7.604402705426764,30.220345300645413,130.38567243303572
2019-01-30,10651.7998046875,10710.2001953125,10612.849609375,10702.25,410100,37.76672598135391,-3.144294553749205,23.54741732976649,133.01067243303572
2019-01-31,10830.9501953125,10838.0498046875,10678.5498046875,10690.5498046875,604800,38.54099248643103,-12.463155057475888,16.345302852318014,135.83572823660714
2019-02-01,10893.650390625,10983.4501953125,10813.4501953125,10851.349609375,482300,52.9091249180059,-6.7948914878033975,11.717263984293734,146.58572823660714
2019-02-04,10912.25,10927.900390625,10814.150390625,10876.75,318300,56.54182074376897,-0.2502675985961105,9.323757667715764,146.18212890625
2019-02-05,10934.349609375,10956.7001953125,10886.7001953125,10908.650390625,268100,50.67365269461078,7.4248992886550695,8.943985991903626,141.13567243303572
2019-02-06,11062.4501953125,11072.599609375,10962.7001953125,10965.099609375,298500,53.14610735869179,17.856664023242047,10.72652159817131,146.70347377232142
2019-02-07,11069.400390625,11118.099609375,11043.599609375,11070.4501953125,263500,59.69352556326298,34.23023967044537,15.427265212626123,152.20347377232142
2019-02-08,10943.599609375,11041.2001953125,10925.4501953125,11023.5,352800,56.16237467238008,42.923136751780476,20.926439520456995,155.29631696428572
2019-02-11,10888.7998046875,10930.900390625,10857.099609375,10930.900390625,286000,48.95836585132184,41.85779512175213,25.112710640716024,161.06424386160714
2019-02-12,10831.400390625,10910.900390625,10823.7998046875,10879.7001953125,292300,47.26762155971407,36.46176777846267,27.382522068265356,158.86788504464286
2019-02-14,10746.0498046875,10792.7001953125,10718.75,10786.099609375,627000,46.937905653581524,24.351878898780342,26.77639343436835,160.9072265625
2019-02-15,10724.400390625,10785.75,10620.400390625,10780.25,521900,45.75502099337347,14.119924425824138,24.24509963265951,160.22502790178572
2019-02-18,10640.9501953125,10759.900390625,10628.400390625,10738.650390625,345400,47.0462395328114,2.624037701418274,19.92088724641126,154.72858537946428
2019-02-19,10604.349609375,10722.849609375,10585.650390625,10636.7001953125,291500,49.02734910166124,-14.545393833530397,13.027631030422931,150.74288504464286
2019-02-20,10735.4501953125,10752.7001953125,10646.400390625,10655.4501953125,289200,47.22783010300118,-26.335741687595146,5.154956486819317,152.07498604910714
2019-02-21,10789.849609375,10808.849609375,10721.5,10744.099609375,279600,52.90699831947029,-28.201323167273586,-1.516299443999264,151.63922991071428
2019-02-22,10791.650390625,10801.5498046875,10758.400390625,10782.7001953125,396800,45.7032381730098,-26.262329457851592,-6.46550544676973,134.82135881696428
2019-02-25,10880.099609375,10887.099609375,10788.0498046875,10813.25,385900,46.050995024875625,-22.006867579866594,-9.573777873389103,134.15345982142858
2019-02-26,10835.2998046875,10888.75,10729.2998046875,10775.2998046875,415000,41.76898845195427,-21.44939174506544,-11.948900647724372,139.83203125
2019-02-27,10806.650390625,10939.7001953125,10751.2001953125,10881.2001953125,381100,45.11929501243568,-12.320291007030391,-12.023178719585577,141.58565848214286
2019-02-28,10792.5,10865.7001953125,10784.849609375,10865.7001953125,644200,36.69850606885737,-6.263926713618275,-10.871328318392116,137.53927176339286
2019-03-01,10863.5,10877.900390625,10823.099609375,10842.650390625,308500,37.87464905296682,-3.286259031870941,-9.354314461087881,131.09647042410714
2019-03-05,10987.4501953125,10994.900390625,10817.0,10864.849609375,373200,45.109882323680736,0.8549995823959762,-7.31245165239111,131.91789899553572
2019-03-06,11053.0,11062.2998046875,10998.849609375,11024.849609375,372600,59.255214086720656,16.853364598333428,-2.479288402246203,138.37144252232142
2019-03-07,11058.2001953125,11089.0498046875,11027.099609375,11077.9501953125,321200,69.62286128507401,33.43157920585327,4.702885119373692,131.46072823660714
2019-03-08,11035.400390625,11049.0,11008.9501953125,11038.849609375,326600,66.6430350979076,42.92008716595046,12.346325528689047,124.55364118303571
2019-03-11,11168.0498046875,11180.900390625,11059.849609375,11068.75,352200,71.56946575017292,52.25020191769727,20.32710080649069,123.85372488839286
2019-03-12,11301.2001953125,11320.400390625,11227.0,11231.349609375,391300,86.00223964165733,71.9355859962161,30.648797844435773,130.90018136160714
2019-03-13,11341.7001953125,11352.2998046875,11276.599609375,11326.2001953125,383000,87.18327670696559,94.10525746019812,43.340089767588246,131.25376674107142
2019-03-14,11343.25,11383.4501953125,11313.75,11382.5,294500,86.70648824443666,114.89338610408413,57.650749034887426,125.27525111607143
2019-03-15,11426.849609375,11487.0,11370.7998046875,11376.849609375,463700,85.50758639526292,129.42031173129908,72.00466157416976,129.4716796875
2019-03-18,11462.2001953125,11530.150390625,11412.5,11473.849609375,320300,86.57393790496293,147.06482255910305,87.01669377115641,132.96463448660714
2019-03-19,11532.400390625,11543.849609375,11451.25,11500.2998046875,326100,90.65717415115006,161.32290420058234,101.87793585704159,128.18959263392858
2019-03-20,11521.0498046875,11556.099609375,11503.099609375,11553.349609375,366300,90.06847281520956,174.8872214822204,116.47979298207736,118.71100725446429
2019-03-22,11456.900390625,11572.7998046875,11434.5498046875,11549.2001953125,386200,91.30406558568936,183.19051143313663,129.8219366722892,121.70382254464286
2019-03-25,11354.25,11395.650390625,11311.599609375,11395.650390625,294500,78.8652142442068,175.35930960840597,138.92941125951256,134.76095145089286
2019-03-26,11483.25,11496.75,11352.4501953125,11375.2001953125,282600,76.68775067689785,165.59400132069823,144.2623292717497,132.36090959821428
2019-03-27,11445.0498046875,11546.2001953125,11413.0,11531.4501953125,350400,76.59596066275728,168.52039509733186,149.11394243686615,130.47160993303572
2019-03-28,11570.0,11588.5,11452.4501953125,11463.650390625,527700,69.94105891987466,163.4841619831859,151.9879863461301,135.60372488839286
2019-04-01,11669.150390625,11738.099609375,11644.75,11665.2001953125,379600,77.72567368602155,173.7533750228631,156.3410640814767,150.27866908482142
2019-04-02,11713.2001953125,11729.349609375,11655.849609375,11711.5498046875,386100,78.04539059550764,183.51636404941564,161.7761240750645,145.38218470982142
2019-04-03,11643.9501953125,11761.0,11629.150390625,11735.2998046875,365800,75.01864114082812,190.96866184458486,167.6146316289686,136.82498604910714
2019-04-04,11598.0,11662.5498046875,11559.2001953125,11660.2001953125,349000,66.9131318885645,188.64022362177275,171.81975002752944,140.76422991071428
2019-04-05,11665.9501953125,11689.650390625,11609.5,11638.400390625,266700,63.42747456362578,182.9271867641928,174.04123737486213,141.51067243303572
2019-04-08,11604.5,11710.2998046875,11549.099609375,11704.349609375,260900,66.16170962512312,181.62742677020105,175.5584752539299,144.72495814732142
2019-04-09,11671.9501953125,11683.900390625,11569.7001953125,11612.0498046875,300500,56.851789627394574,171.17632068279818,174.68204433970357,143.39271763392858
2019-04-10,11584.2998046875,11680.0498046875,11571.75,11646.849609375,359900,57.20609151875965,163.8134576471366,172.50832700119017,144.51416015625
2019-04-11,11596.7001953125,11606.7001953125,11550.5498046875,11592.5498046875,279800,51.92517057046745,151.84640438034148,168.37594247702043,147.40701729910714
2019-04-12,11643.4501953125,11657.349609375,11578.7998046875,11612.849609375,246000,53.07708940588385,142.3594222303709,163.17263842769052,143.14271763392858
2019-04-15,11690.349609375,11704.599609375,11648.25,11667.0,290000,64.51303897276043,137.62396114015974,158.06290297018435,132.72481863839286
2019-04-16,11787.150390625,11810.9501953125,11731.5498046875,11736.2001953125,354300,68.35099940032009,137.86572132358378,154.02346664086423,132.69984654017858
2019-04-18,11752.7998046875,11856.150390625,11738.5,11856.150390625,339700,67.13823137975719,146.0526917905263,152.42931167079664,129.05343191964286
2019-04-22,11594.4501953125,11727.0498046875,11583.9501953125,11727.0498046875,260400,63.05769240079202,140.50394451131615,150.04423823890056,138.77845982142858
2019-04-23,11575.9501953125,11645.9501953125,11564.7998046875,11612.9501953125,272500,47.16386643710721,125.45348769556585,145.12608813023363,130.76422991071428
2019-04-24,11726.150390625,11740.849609375,11578.849609375,11601.5,335200,43.791259466743945,111.31874398085529,138.36461930035796,137.08565848214286
2019-04-25,11641.7998046875,11796.75,11624.2998046875,11735.7001953125,604400,50.02008583018166,109.68135358564541,132.62796615741544,141.6142578125
2019-04-26,11754.650390625,11762.900390625,11661.75,11683.75,333500,51.20948124965518,103.00439278286467,126.7032514825053,136.2607421875
2019-04-30,11748.150390625,11756.25,11655.900390625,11748.75,532600,55.426585167199406,101.78450163786329,121.7195015135769,137.70354352678572
2019-05-02,11724.75,11789.2998046875,11699.5498046875,11725.5498046875,380300,51.0883046230262,97.8180812954779,116.93921746995711,132.59995814732142
2019-05-03,11712.25,11770.900390625,11699.349609375,11722.599609375,305500,56.248213069458195,93.36040782514283,112.22345554099427,128.09291294642858
2019-05-06,11598.25,11632.5498046875,11571.349609375,11605.7998046875,299000,47.876700634742,79.48662900208728,105.67609023321288,131.16078404017858
2019-05-07,11497.900390625,11657.0498046875,11484.4501953125,11651.5,337500,53.076566314491174,71.35662836505253,98.81219785958082,136.61077008928572
2019-05-08,11359.4501953125,11479.099609375,11346.9501953125,11478.7001953125,372800,43.96023584138304,50.38918899213422,89.1275960860915,152.75362723214286
2019-05-09,11301.7998046875,11357.599609375,11255.0498046875,11322.400390625,373000,35.792064138842946,20.919111742074165,75.48589921728804,162.17508370535714
2019-05-10,11278.900390625,11345.7998046875,11251.0498046875,11314.150390625,387300,31.677905498845604,-3.0664942144358065,59.77542053094327,158.66078404017858
2019-05-13,11148.2001953125,11300.2001953125,11125.599609375,11258.7001953125,357600,22.524734022248268,-26.247067234186034,42.57092297791741,163.56082589285714
2019-05-14,11222.0498046875,11294.75,11108.2998046875,11151.650390625,398100,22.99102006390011,-52.64895852405789,23.526946677522353,157.43582589285714
2019-05-15,11157.0,11286.7998046875,11136.9501953125,11271.7001953125,414200,34.07086423219779,-63.157590260148936,6.1900392899880945,156.55008370535714
2019-05-16,11257.099609375,11281.5498046875,11143.349609375,11180.349609375,350700,31.705829252483298,-77.95833035312535,-10.639634638634593,154.85009765625
2019-05-17,11407.150390625,11426.150390625,11259.849609375,11261.900390625,412100,28.43230084915666,-82.1604623450221,-24.943800179912095,158.46086774553572
2019-05-20,11828.25,11845.2001953125,11591.7001953125,11651.900390625,452100,48.89137862815669,-53.405318323344545,-30.63610380859859,192.90011160714286
2019-05-21,11709.099609375,11883.5498046875,11682.7998046875,11863.650390625,381000,53.6287362802076,-13.376013824043184,-27.184085811687513,202.27866908482142
2019-05-22,11737.900390625,11784.7998046875,11682.400390625,11727.9501953125,355900,50.07077870396072,7.313323280950499,-20.284603993159912,208.81438337053572
2019-05-23,11657.0498046875,12041.150390625,11614.5,11901.2998046875,569000,54.78806439103934,37.26803403095255,-8.77407638833742,234.17864118303572
2019-05-24,11844.099609375,11859.0,11658.099609375,11748.0,374600,53.73699546724441,48.08307331549986,2.597353552430037,240.74651227678572
2019-05-27,11924.75,11957.150390625,11812.400390625,11855.5,348400,55.192424135465956,64.58393801632337,14.994670445208705,243.35728236607142
2019-05-28,11928.75,11958.5498046875,11864.900390625,11958.349609375,598300,62.659330270315685,84.98049386578532,28.99183512932403,228.96442522321428
2019-05-29,11861.099609375,11931.900390625,11836.7998046875,11905.7998046875,318100,66.2897009669642,95.80025555207612,42.35351921387445,221.67152622767858
2019-05-30,11945.900390625,11968.5498046875,11859.400390625,11865.2998046875,421200,65.11696302728717,99.95476678148225,53.87376872739601,222.70005580357142
2019-05-31,11922.7998046875,12039.25,11829.4501953125,11999.7998046875,438900,69.48211381111987,112.79998478991911,65.65901193990064,224.21784319196428
2019-06-03,12088.5498046875,12103.0498046875,11920.099609375,11953.75,315300,71.78434571903857,117.90494342783859,76.10819823748824,223.96784319196428
2019-06-04,12021.650390625,12095.2001953125,12005.849609375,12052.650390625,289200,71.45643717531327,128.4503986677737,86.57663832354532,223.36788504464286
2019-06-06,11843.75,12039.7998046875,11830.25,12039.7998046875,415200,74.67768989923971,134.22356730042702,96.10602411892167,229.38218470982142
2019-06-07,11870.650390625,11897.5,11769.5,11865.2001953125,302500,66.44406883426274,123.28891784822554,101.54260286478244,231.13211495535714
2019-06-10,11922.7001953125,11975.0498046875,11871.75,11934.900390625,303300,59.34548817817932,118.87701242942603,105.00948477771117,197.31424386160714
2019-06-11,11965.599609375,12000.349609375,11904.349609375,11959.849609375,332200,53.62387190855488,116.05591865481802,107.21877155313254,187.625
2019-06-12,11906.2001953125,11962.4501953125,11866.349609375,11962.4501953125,283700,59.818294817068185,112.7305395767944,108.32112515786491,181.54289899553572
2019-06-13,11914.0498046875,11931.349609375,11817.0498046875,11873.900390625,447900,48.76512400695407,101.77670500125532,107.01224112654299,161.45361328125
2019-06-14,11823.2998046875,11911.849609375,11797.7001953125,11910.099609375,390300,58.16788273756685,94.92247935089108,104.59428877141262,152.23570033482142
2019-06-17,11672.150390625,11844.0498046875,11657.75,11844.0,295500,49.395308712977034,83.19771857096384,100.31497473132288,155.32135881696428
2019-06-18,11691.5,11727.2001953125,11641.150390625,11677.0498046875,365500,36.14285343177862,59.74556598545678,92.20109298214967,162.44991629464286
2019-06-19,11691.4501953125,11802.5,11625.099609375,11744.4501953125,446900,42.16635089695666,46.06718055110832,82.97431049594141,166.43924386160714
2019-06-20,11831.75,11843.5,11635.0498046875,11653.650390625,442000,40.20277142647908,27.582225428885067,71.89589348253014,173.53215680803572
2019-06-21,11724.099609375,11827.9501953125,11705.099609375,11827.599609375,468400,42.309735370079785,26.661674331086033,62.84904965224133,170.99644252232142
2019-06-24,11699.650390625,11754.0,11670.2001953125,11725.7998046875,277600,40.302868912731185,17.515825953683816,53.78240491252983,169.17138671875
2019-06-25,11796.4501953125,11814.400390625,11651.0,11681.0,300500,33.42693253019185,6.576891085163879,44.34130214705664,170.7392578125
2019-06-26,11847.5498046875,11871.849609375,11757.5498046875,11768.150390625,327900,38.63912415937712,4.883718106008018,36.449785338846915,168.48563058035714
2019-06-27,11841.5498046875,11911.150390625,11821.0498046875,11860.849609375,480200,49.804669516606374,10.896312645349099,31.339090800147353,159.39278738839286
2019-06-28,11788.849609375,11871.7001953125,11775.5,11861.150390625,303900,46.46875087673359,15.506854305567686,28.17264350123142,158.41782924107142
2019-07-01,11865.599609375,11884.650390625,11830.7998046875,11839.900390625,278400,44.23625227822607,17.24722906151692,25.987560613288522,155.40715680803572
2019-07-02,11910.2998046875,11917.4501953125,11814.7001953125,11890.2998046875,363200,46.68532429823019,22.43468699709956,25.27698589005073,155.88211495535714
2019-07-03,11916.75,11945.2001953125,11887.0498046875,11932.150390625,340500,52.79604893085628,29.581776998658825,26.13794411177235,149.64997209821428
2019-07-04,11946.75,11969.25,11923.650390625,11928.7998046875,333600,50.92685363466604,34.57695146072183,27.825745581562245,144.75355747767858
2019-07-05,11811.150390625,11981.75,11797.900390625,11964.75,530700,56.169210228531405,40.96433220139079,30.453462905527957,139.86070033482142
2019-07-08,11558.599609375,11771.900390625,11523.2998046875,11770.400390625,464000,54.639461461179685,29.998187792210956,30.36240788286456,156.90359933035714
2019-07-09,11555.900390625,11582.5498046875,11461.0,11531.599609375,442500,40.96137625247883,2.0149845480718795,24.692923215906024,166.33217075892858
